#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/0.503085142773674.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/target.clean..pos
BG1014-chopped1	chr14	40840002	40880000	+	0.000	0.000	2907
BG9700-chopped1	chr2	39920002	39960000	+	0.000	0.000	1042
BG16352-chopped1	chr14	45200002	45240000	+	0.000	0.000	1803
BG7415-chopped1	chr13	103960002	104000000	+	0.000	0.000	4904
BG9255-chopped1	chr3	90320002	90360000	+	0.000	0.000	4782
BG12673-chopped1	chr11	42440002	42480000	+	0.000	0.000	5323
BG34683-chopped1	chr8	101280002	101320000	+	0.000	0.000	2141
BG23355-chopped1	chr3	106200002	106240000	+	0.000	0.000	1565
BG34037-chopped1	chr8	135720002	135760000	+	0.000	0.000	4665
BG18346-chopped1	chr20	16600002	16640000	+	0.000	0.000	2002
BG13265-chopped1	chr12	28360002	28400000	+	0.000	0.000	4707
BG6168-chopped1	chr5	38720002	38760000	+	0.000	0.000	259
BG31923-chopped1	chr8	54120002	54160000	+	0.000	0.000	5971
BG5648-chopped1	chr9	20040002	20080000	+	0.000	0.000	3458
BG20268-chopped1	chr9	85840002	85880000	+	0.000	0.000	4064
BG4128-chopped1	chr2	33320002	33360000	+	0.000	0.000	6037
BG19466-chopped1	chr8	126760002	126800000	+	0.000	0.000	4178
BG4692-chopped1	chr9	138480002	138520000	+	0.000	0.000	979
BG31396-chopped1	chr17	67520002	67560000	+	0.000	0.000	6367
BG7733-chopped1	chr2	216280002	216320000	+	0.000	0.000	4020
BG17990-chopped1	chr2	166720002	166760000	+	0.000	0.000	2214
BG35202-chopped1	chr8	50600002	50640000	+	0.000	0.000	6425
BG33917-chopped1	chr13	95480002	95520000	+	0.000	0.000	5182
BG32961-chopped1	chr4	112760002	112800000	+	0.000	0.000	2058
BG11825-chopped1	chr13	73000002	73040000	+	0.000	0.000	4575
BG6686-chopped1	chr17	25320002	25360000	+	0.000	0.000	730
BG13665-chopped1	chr20	55400002	55440000	+	0.000	0.000	3859
BG23909-chopped1	chr5	166000002	166040000	+	0.000	0.000	1728
BG7451-chopped1	chr8	62800002	62840000	+	0.000	0.000	4493
BG15304-chopped1	chr2	4080002	4120000	+	0.000	0.000	2251
BG34155-chopped1	chr18	61920002	61960000	+	0.000	0.000	5771
BG7251-chopped1	chr16	52120002	52160000	+	0.000	0.000	5699
BG26432-chopped1	chr9	107600002	107640000	+	0.000	0.000	35
BG13819-chopped1	chr9	5040002	5080000	+	0.000	0.000	1722
BG19784-chopped1	chr5	161840002	161880000	+	0.000	0.000	1752
BG10578-chopped1	chr5	167520002	167560000	+	0.000	0.000	5763
BG11343-chopped1	chr3	18040002	18080000	+	0.000	0.000	2775
BG2970-chopped1	chr6	163240002	163280000	+	0.000	0.000	3482
BG12217-chopped1	chr10	85520002	85560000	+	0.000	0.000	5703
BG18182-chopped1	chr20	14400002	14440000	+	0.000	0.000	5312
BG18418-chopped1	chr11	54840002	54880000	+	0.000	0.000	2100
BG10296-chopped1	chr1	219520002	219560000	+	0.000	0.000	4099
BG28790-chopped1	chr4	18200002	18240000	+	0.000	0.000	5376
BG32633-chopped1	chr10	47120002	47160000	+	0.000	0.000	2464
BG27270-chopped1	chr9	100200002	100240000	+	0.000	0.000	5136
BG24019-chopped1	chr2	215840002	215880000	+	0.000	0.000	4234
BG28144-chopped1	chr8	13760002	13800000	+	0.000	0.000	6302
BG12381-chopped1	chr4	145080002	145120000	+	0.000	0.000	992
BG9845-chopped1	chr20	53320002	53360000	+	0.000	0.000	1007
BG29464-chopped1	chr3	12600002	12640000	+	0.000	0.000	4599
BG5638-chopped1	chr6	109760002	109800000	+	0.000	0.000	4705
BG1959-chopped1	chr16	26920002	26960000	+	0.000	0.000	3878
BG28499-chopped1	chr7	41040002	41080000	+	0.000	0.000	2851
BG703-chopped1	chr14	83200002	83240000	+	0.000	0.000	5315
BG8798-chopped1	chr4	136520002	136560000	+	0.000	0.000	3581
BG5438-chopped1	chr8	62320002	62360000	+	0.000	0.000	5503
BG11015-chopped1	chr20	16960002	17000000	+	0.000	0.000	6289
BG12981-chopped1	chr14	41280002	41320000	+	0.000	0.000	4410
BG34427-chopped1	chr10	109200002	109240000	+	0.000	0.000	5533
BG26377-chopped1	chr14	49920002	49960000	+	0.000	0.000	6295
BG2442-chopped1	chr5	19040002	19080000	+	0.000	0.000	2891
BG17780-chopped1	chr10	19480002	19520000	+	0.000	0.000	4745
BG3316-chopped1	chr6	120800002	120840000	+	0.000	0.000	2235
BG14420-chopped1	chr5	151240002	151280000	+	0.000	0.000	3055
BG29864-chopped1	chr4	164000002	164040000	+	0.000	0.000	4309
BG33707-chopped1	chr20	16360002	16400000	+	0.000	0.000	3413
BG13009-chopped1	chr12	58920002	58960000	+	0.000	0.000	3245
BG20658-chopped1	chr20	55360002	55400000	+	0.000	0.000	4495
BG20021-chopped1	chr7	67760002	67800000	+	0.000	0.000	4125
BG21978-chopped1	chr4	116680002	116720000	+	0.000	0.000	4387
BG1395-chopped1	chr5	35440002	35480000	+	0.000	0.000	3646
BG23181-chopped1	chr17	51080002	51120000	+	0.000	0.000	3769
BG29582-chopped1	chr6	16160002	16200000	+	0.000	0.000	6397
BG22661-chopped1	chr14	42920002	42960000	+	0.000	0.000	2262
BG19128-chopped1	chr9	104160002	104200000	+	0.000	0.000	4615
BG18608-chopped1	chr1	170000002	170040000	+	0.000	0.000	2899
BG22461-chopped1	chr18	42600002	42640000	+	0.000	0.000	6390
BG4154-chopped1	chr7	28560002	28600000	+	0.000	0.000	3021
BG24655-chopped1	chr1	61600002	61640000	+	0.000	0.000	243
BG2114-chopped1	chr1	83960002	84000000	+	0.000	0.000	6183
BG34463-chopped1	chr8	50520002	50560000	+	0.000	0.000	188
BG32178-chopped1	chr1	189160002	189200000	+	0.000	0.000	2684
BG15167-chopped1	chr1	83560002	83600000	+	0.000	0.000	2460
BG27260-chopped1	chr8	88040002	88080000	+	0.000	0.000	3444
BG20894-chopped1	chr3	61960002	62000000	+	0.000	0.000	1142
BG35137-chopped1	chr7	145160002	145200000	+	0.000	0.000	5060
BG18126-chopped1	chr2	83880002	83920000	+	0.000	0.000	3857
BG5628-chopped1	chr2	66000002	66040000	+	0.000	0.000	4270
BG8788-chopped1	chr2	157400002	157440000	+	0.000	0.000	1177
BG27860-chopped1	chrX	6040002	6080000	+	0.000	0.000	3525
BG18926-chopped1	chr11	42640002	42680000	+	0.000	0.000	4341
BG20048-chopped1	chr2	206560002	206600000	+	0.000	0.000	5610
BG26449-chopped1	chr20	12920002	12960000	+	0.000	0.000	971
BG34417-chopped1	chr5	116680002	116720000	+	0.000	0.000	3427
BG23653-chopped1	chr6	105200002	105240000	+	0.000	0.000	586
BG14165-chopped1	chr18	64440002	64480000	+	0.000	0.000	4454
BG24973-chopped1	chr6	14080002	14120000	+	0.000	0.000	5789
BG30656-chopped1	chr12	91600002	91640000	+	0.000	0.000	1731
BG17770-chopped1	chr2	80640002	80680000	+	0.000	0.000	3196
BG5146-chopped1	chr5	24880002	24920000	+	0.000	0.000	5034
BG11278-chopped1	chr6	24240002	24280000	+	0.000	0.000	2482
BG34581-chopped1	chr8	32760002	32800000	+	0.000	0.000	4775
BG28252-chopped1	chr4	95840002	95880000	+	0.000	0.000	3010
BG22733-chopped1	chr2	143240002	143280000	+	0.000	0.000	6447
BG22651-chopped1	chr2	39800002	39840000	+	0.000	0.000	4342
BG21131-chopped1	chr3	27800002	27840000	+	0.000	0.000	5704
BG17724-chopped1	chr14	82680002	82720000	+	0.000	0.000	25
BG484-chopped1	chr4	126160002	126200000	+	0.000	0.000	1254
BG1985-chopped1	chr5	89880002	89920000	+	0.000	0.000	4729
BG4144-chopped1	chr13	68760002	68800000	+	0.000	0.000	6136
BG11678-chopped1	chr6	139920002	139960000	+	0.000	0.000	3422
BG11041-chopped1	chr15	46120002	46160000	+	0.000	0.000	5733
BG25410-chopped1	chr10	54280002	54320000	+	0.000	0.000	3968
BG29199-chopped1	chr6	54480002	54520000	+	0.000	0.000	6308
BG15957-chopped1	chr10	52560002	52600000	+	0.000	0.000	1651
BG5182-chopped1	chr4	66880002	66920000	+	0.000	0.000	4981
BG26530-chopped1	chr2	6320002	6360000	+	0.000	0.000	3043
BG10876-chopped1	chr9	107480002	107520000	+	0.000	0.000	4613
BG32213-chopped1	chr2	60720002	60760000	+	0.000	0.000	3060
BG28479-chopped1	chr7	110600002	110640000	+	0.000	0.000	2324
BG32768-chopped1	chr2	150240002	150280000	+	0.000	0.000	3760
BG15757-chopped1	chr9	121040002	121080000	+	0.000	0.000	481
BG3142-chopped1	chr4	58680002	58720000	+	0.000	0.000	199
BG10121-chopped1	chr7	13400002	13440000	+	0.000	0.000	2308
BG31366-chopped1	chr4	36120002	36160000	+	0.000	0.000	3615
BG62-chopped1	chr3	4240002	4280000	+	0.000	0.000	5180
BG28279-chopped1	chr20	9840002	9880000	+	0.000	0.000	4936
BG34853-chopped1	chr5	11720002	11760000	+	0.000	0.000	4122
BG31166-chopped1	chr2	42320002	42360000	+	0.000	0.000	3579
BG27759-chopped1	chr13	105040002	105080000	+	0.000	0.000	4686
BG15029-chopped1	chr6	119280002	119320000	+	0.000	0.000	3554
BG34207-chopped1	chr18	62040002	62080000	+	0.000	0.000	5333
BG8823-chopped1	chr3	145720002	145760000	+	0.000	0.000	3778
BG9261-chopped1	chr8	120840002	120880000	+	0.000	0.000	5261
BG3742-chopped1	chr1	216280002	216320000	+	0.000	0.000	6228
BG5582-chopped1	chr13	105320002	105360000	+	0.000	0.000	296
BG201-chopped1	chr4	157440002	157480000	+	0.000	0.000	4295
BG30446-chopped1	chr21	30160002	30200000	+	0.000	0.000	449
BG17560-chopped1	chr6	162320002	162360000	+	0.000	0.000	4264
BG2777-chopped1	chr12	82320002	82360000	+	0.000	0.000	1767
BG22723-chopped1	chr2	40400002	40440000	+	0.000	0.000	1027
BG19754-chopped1	chr13	89400002	89440000	+	0.000	0.000	5171
BG33851-chopped1	chr20	16400002	16440000	+	0.000	0.000	2866
BG18789-chopped1	chr6	161880002	161920000	+	0.000	0.000	676
BG13153-chopped1	chr3	112960002	113000000	+	0.000	0.000	4239
BG15429-chopped1	chr10	30560002	30600000	+	0.000	0.000	5468
BG21676-chopped1	chr12	31160002	31200000	+	0.000	0.000	4563
BG20401-chopped1	chr17	50280002	50320000	+	0.000	0.000	1378
BG26475-chopped1	chr12	81000002	81040000	+	0.000	0.000	267
BG32158-chopped1	chr17	68400002	68440000	+	0.000	0.000	37
BG89-chopped1	chr3	79240002	79280000	+	0.000	0.000	4248
BG14191-chopped1	chr2	15400002	15440000	+	0.000	0.000	2958
BG24435-chopped1	chr8	31280002	31320000	+	0.000	0.000	1672
BG26275-chopped1	chr15	24280002	24320000	+	0.000	0.000	2565
BG27040-chopped1	chr10	50720002	50760000	+	0.000	0.000	1181
BG3214-chopped1	chr4	190120002	190160000	+	0.000	0.000	2441
BG18552-chopped1	chr1	104000002	104040000	+	0.000	0.000	2310
BG25109-chopped1	chr18	34600002	34640000	+	0.000	0.000	5349
BG15747-chopped1	chr3	135440002	135480000	+	0.000	0.000	1160
BG3132-chopped1	chr2	127400002	127440000	+	0.000	0.000	3111
BG27749-chopped1	chr15	95840002	95880000	+	0.000	0.000	5634
BG19590-chopped1	chr2	198800002	198840000	+	0.000	0.000	2732
BG12105-chopped1	chr7	110360002	110400000	+	0.000	0.000	4361
BG31956-chopped1	chr3	172480002	172520000	+	0.000	0.000	3670
BG20192-chopped1	chr13	65880002	65920000	+	0.000	0.000	3322
BG23233-chopped1	chr4	40440002	40480000	+	0.000	0.000	4274
BG27467-chopped1	chr4	21440002	21480000	+	0.000	0.000	2362
BG24107-chopped1	chr12	81960002	82000000	+	0.000	0.000	1352
BG23151-chopped1	chr3	76120002	76160000	+	0.000	0.000	922
BG33841-chopped1	chr3	162000002	162040000	+	0.000	0.000	5009
BG12705-chopped1	chr16	65880002	65920000	+	0.000	0.000	172
BG10984-chopped1	chr15	95520002	95560000	+	0.000	0.000	6051
BG2485-chopped1	chr12	38160002	38200000	+	0.000	0.000	4304
BG1410-chopped1	chr13	92840002	92880000	+	0.000	0.000	170
BG10338-chopped1	chr6	68800002	68840000	+	0.000	0.000	3001
BG16739-chopped1	chr6	139640002	139680000	+	0.000	0.000	6096
BG13943-chopped1	chr7	48960002	49000000	+	0.000	0.000	4133
BG15783-chopped1	chr10	126400002	126440000	+	0.000	0.000	1302
BG23751-chopped1	chr16	66240002	66280000	+	0.000	0.000	3557
BG12423-chopped1	chr18	39240002	39280000	+	0.000	0.000	3718
BG15137-chopped1	chr5	2440002	2480000	+	0.000	0.000	1367
BG20946-chopped1	chr13	89800002	89840000	+	0.000	0.000	6033
BG79-chopped1	chr8	85200002	85240000	+	0.000	0.000	3497
BG32594-chopped1	chr12	45720002	45760000	+	0.000	0.000	4631
BG23551-chopped1	chr3	173440002	173480000	+	0.000	0.000	4082
BG14617-chopped1	chr2	174840002	174880000	+	0.000	0.000	6277
BG5799-chopped1	chr12	28640002	28680000	+	0.000	0.000	2009
BG27030-chopped1	chr10	90640002	90680000	+	0.000	0.000	917
BG864-chopped1	chr7	36960002	37000000	+	0.000	0.000	834
BG29224-chopped1	chr3	840002	880000	+	0.000	0.000	3534
BG11176-chopped1	chr2	214440002	214480000	+	0.000	0.000	6428
BG23705-chopped1	chr15	46080002	46120000	+	0.000	0.000	2216
BG25545-chopped1	chr2	16680002	16720000	+	0.000	0.000	4159
BG12941-chopped1	chr18	49160002	49200000	+	0.000	0.000	3717
BG26419-chopped1	chr2	147720002	147760000	+	0.000	0.000	3533
BG8003-chopped1	chr4	27320002	27360000	+	0.000	0.000	5646
BG34833-chopped1	chr9	83240002	83280000	+	0.000	0.000	2983
BG21338-chopped1	chr4	82320002	82360000	+	0.000	0.000	550
BG31146-chopped1	chr5	125560002	125600000	+	0.000	0.000	6320
BG10901-chopped1	chr4	21600002	21640000	+	0.000	0.000	4330
BG1637-chopped1	chr8	91320002	91360000	+	0.000	0.000	779
BG28504-chopped1	chr7	63280002	63320000	+	0.000	0.000	1131
BG12741-chopped1	chr10	60080002	60120000	+	0.000	0.000	2595
BG30190-chopped1	chr7	145200002	145240000	+	0.000	0.000	4173
BG16220-chopped1	chr16	53560002	53600000	+	0.000	0.000	5010
BG35071-chopped1	chr5	11640002	11680000	+	0.000	0.000	5972
BG17540-chopped1	chr5	108520002	108560000	+	0.000	0.000	532
BG19816-chopped1	chr5	38640002	38680000	+	0.000	0.000	5841
BG21938-chopped1	chr8	136160002	136200000	+	0.000	0.000	6420
BG28222-chopped1	chr5	101000002	101040000	+	0.000	0.000	1578
BG9923-chopped1	chr18	27960002	28000000	+	0.000	0.000	157
BG34351-chopped1	chr2	115600002	115640000	+	0.000	0.000	1761
BG17449-chopped1	chr2	175560002	175600000	+	0.000	0.000	6093
BG8076-chopped1	chr2	15280002	15320000	+	0.000	0.000	4153
BG25417-chopped1	chr3	148360002	148400000	+	0.000	0.000	1762
BG4842-chopped1	chr11	19520002	19560000	+	0.000	0.000	3850
BG1155-chopped1	chr1	59120002	59160000	+	0.000	0.000	1996
BG33831-chopped1	chr12	128440002	128480000	+	0.000	0.000	3307
BG30144-chopped1	chr12	16880002	16920000	+	0.000	0.000	444
BG8321-chopped1	chr2	210440002	210480000	+	0.000	0.000	311
BG17249-chopped1	chr4	128240002	128280000	+	0.000	0.000	146
BG2475-chopped1	chr7	14680002	14720000	+	0.000	0.000	244
BG27302-chopped1	chr6	120920002	120960000	+	0.000	0.000	6393
BG30499-chopped1	chr12	106120002	106160000	+	0.000	0.000	804
BG23296-chopped1	chr13	104640002	104680000	+	0.000	0.000	3949
BG2520-chopped1	chr10	83640002	83680000	+	0.000	0.000	3911
BG5234-chopped1	chr5	63640002	63680000	+	0.000	0.000	198
BG24415-chopped1	chr2	87840002	87880000	+	0.000	0.000	4606
BG17212-chopped1	chr4	119080002	119120000	+	0.000	0.000	1101
BG5789-chopped1	chr4	46320002	46360000	+	0.000	0.000	3795
BG2429-chopped1	chr5	121480002	121520000	+	0.000	0.000	3267
BG25735-chopped1	chr8	126960002	127000000	+	0.000	0.000	4930
BG3749-chopped1	chr8	136120002	136160000	+	0.000	0.000	1343
BG22494-chopped1	chr10	84880002	84920000	+	0.000	0.000	6071
BG34578-chopped1	chr5	16920002	16960000	+	0.000	0.000	2963
BG2793-chopped1	chr3	20320002	20360000	+	0.000	0.000	3756
BG29660-chopped1	chr20	13240002	13280000	+	0.000	0.000	5645
BG14771-chopped1	chr12	89360002	89400000	+	0.000	0.000	1462
BG27620-chopped1	chr7	130400002	130440000	+	0.000	0.000	929
BG2593-chopped1	chr5	61480002	61520000	+	0.000	0.000	2367
BG21774-chopped1	chr4	179200002	179240000	+	0.000	0.000	1976
BG23413-chopped1	chr2	215200002	215240000	+	0.000	0.000	6066
BG21128-chopped1	chr5	163280002	163320000	+	0.000	0.000	1081
BG1427-chopped1	chr8	107480002	107520000	+	0.000	0.000	118
BG26573-chopped1	chr16	17440002	17480000	+	0.000	0.000	2708
BG1791-chopped1	chr10	68520002	68560000	+	0.000	0.000	106
BG17330-chopped1	chrX	127920002	127960000	+	0.000	0.000	3935
BG30780-chopped1	chr4	93320002	93360000	+	0.000	0.000	5424
BG18004-chopped1	chr6	155720002	155760000	+	0.000	0.000	1456
BG23486-chopped1	chr5	102920002	102960000	+	0.000	0.000	5319
BG3785-chopped1	chr18	66240002	66280000	+	0.000	0.000	5041
BG6826-chopped1	chr1	192280002	192320000	+	0.000	0.000	6199
BG25571-chopped1	chr2	115240002	115280000	+	0.000	0.000	507
BG4350-chopped1	chr21	22080002	22120000	+	0.000	0.000	2541
BG18277-chopped1	chr1	74360002	74400000	+	0.000	0.000	2854
BG34213-chopped1	chr7	8640002	8680000	+	0.000	0.000	2920
BG28085-chopped1	chr12	11960002	12000000	+	0.000	0.000	3679
BG26691-chopped1	chr5	96360002	96400000	+	0.000	0.000	4466
BG19597-chopped1	chr2	79080002	79120000	+	0.000	0.000	4941
BG17002-chopped1	chr2	79160002	79200000	+	0.000	0.000	4923
BG15281-chopped1	chr10	45320002	45360000	+	0.000	0.000	4359
BG17557-chopped1	chr5	83240002	83280000	+	0.000	0.000	5030
BG18322-chopped1	chr4	65760002	65800000	+	0.000	0.000	1768
BG10636-chopped1	chr7	133960002	134000000	+	0.000	0.000	4609
BG3539-chopped1	chr9	3000002	3040000	+	0.000	0.000	6124
BG17802-chopped1	chr13	81440002	81480000	+	0.000	0.000	4919
BG28685-chopped1	chr7	120400002	120440000	+	0.000	0.000	2003
BG15517-chopped1	chr1	147680002	147720000	+	0.000	0.000	3890
BG5297-chopped1	chr2	127480002	127520000	+	0.000	0.000	4573
BG35051-chopped1	chr13	74040002	74080000	+	0.000	0.000	748
BG18040-chopped1	chr3	106400002	106440000	+	0.000	0.000	6055
BG30206-chopped1	chr12	82840002	82880000	+	0.000	0.000	5724
BG5897-chopped1	chr6	23160002	23200000	+	0.000	0.000	4998
BG31199-chopped1	chr4	32400002	32440000	+	0.000	0.000	3368
BG29122-chopped1	chr6	68240002	68280000	+	0.000	0.000	2245
BG23276-chopped1	chr14	32600002	32640000	+	0.000	0.000	5975
BG680-chopped1	chr14	28040002	28080000	+	0.000	0.000	2380
BG26317-chopped1	chr2	222880002	222920000	+	0.000	0.000	4842
BG20480-chopped1	chr2	53840002	53880000	+	0.000	0.000	6191
BG17829-chopped1	chr20	41800002	41840000	+	0.000	0.000	166
BG18267-chopped1	chr1	81880002	81920000	+	0.000	0.000	1249
BG26235-chopped1	chr13	103440002	103480000	+	0.000	0.000	4434
BG7936-chopped1	chr13	39400002	39440000	+	0.000	0.000	4679
BG28957-chopped1	chr3	97520002	97560000	+	0.000	0.000	1021
BG6980-chopped1	chr3	190000002	190040000	+	0.000	0.000	26
BG2209-chopped1	chr7	108440002	108480000	+	0.000	0.000	1924
BG19832-chopped1	chr3	6240002	6280000	+	0.000	0.000	4843
BG17547-chopped1	chr9	128280002	128320000	+	0.000	0.000	3014
BG18312-chopped1	chr3	143200002	143240000	+	0.000	0.000	5281
BG20434-chopped1	chr10	21040002	21080000	+	0.000	0.000	5690
BG29440-chopped1	chr4	125920002	125960000	+	0.000	0.000	5949
BG23594-chopped1	chr14	67880002	67920000	+	0.000	0.000	5682
BG31562-chopped1	chr10	122360002	122400000	+	0.000	0.000	5628
BG11746-chopped1	chr4	57040002	57080000	+	0.000	0.000	4037
BG2727-chopped1	chr5	118240002	118280000	+	0.000	0.000	778
BG4567-chopped1	chr10	17320002	17360000	+	0.000	0.000	4356
BG32036-chopped1	chr16	61280002	61320000	+	0.000	0.000	5802
BG5887-chopped1	chr3	137160002	137200000	+	0.000	0.000	5723
BG8046-chopped1	chr12	63680002	63720000	+	0.000	0.000	4549
BG27227-chopped1	chr10	50160002	50200000	+	0.000	0.000	5597
BG23548-chopped1	chr13	101160002	101200000	+	0.000	0.000	4788
BG20752-chopped1	chr1	222920002	222960000	+	0.000	0.000	3594
BG10499-chopped1	chr18	480002	520000	+	0.000	0.000	5046
BG22592-chopped1	chr9	21520002	21560000	+	0.000	0.000	4995
BG25633-chopped1	chr11	109680002	109720000	+	0.000	0.000	3217
BG5050-chopped1	chr8	135360002	135400000	+	0.000	0.000	2325
BG20106-chopped1	chr1	80800002	80840000	+	0.000	0.000	258
BG34921-chopped1	chr13	64800002	64840000	+	0.000	0.000	1837
BG6806-chopped1	chr10	85760002	85800000	+	0.000	0.000	1427
BG29667-chopped1	chr4	133160002	133200000	+	0.000	0.000	3869
BG21872-chopped1	chr13	104280002	104320000	+	0.000	0.000	3352
BG31680-chopped1	chr7	82560002	82600000	+	0.000	0.000	1953
BG15543-chopped1	chr5	166640002	166680000	+	0.000	0.000	5756
BG6606-chopped1	chr4	93760002	93800000	+	0.000	0.000	108
BG21226-chopped1	chr12	43760002	43800000	+	0.000	0.000	1890
BG19659-chopped1	chr14	79080002	79120000	+	0.000	0.000	3541
BG27191-chopped1	chr4	10600002	10640000	+	0.000	0.000	2820
BG31034-chopped1	chr2	78960002	79000000	+	0.000	0.000	525
BG28310-chopped1	chr2	36640002	36680000	+	0.000	0.000	1741
BG24631-chopped1	chr4	55240002	55280000	+	0.000	0.000	1796
BG32272-chopped1	chr20	6920002	6960000	+	0.000	0.000	3837
BG11136-chopped1	chr4	10160002	10200000	+	0.000	0.000	4154
BG8164-chopped1	chr5	1720002	1760000	+	0.000	0.000	1745
BG27345-chopped1	chr15	48600002	48640000	+	0.000	0.000	4602
BG624-chopped1	chr10	59720002	59760000	+	0.000	0.000	2175
BG18302-chopped1	chr6	20720002	20760000	+	0.000	0.000	2455
BG34994-chopped1	chrX	12640002	12680000	+	0.000	0.000	3834
BG28110-chopped1	chr11	12840002	12880000	+	0.000	0.000	4437
BG5804-chopped1	chr13	104680002	104720000	+	0.000	0.000	3191
BG33592-chopped1	chr7	94160002	94200000	+	0.000	0.000	4756
BG3083-chopped1	chr3	5440002	5480000	+	0.000	0.000	4557
BG22264-chopped1	chr15	88680002	88720000	+	0.000	0.000	5956
BG30232-chopped1	chr16	78280002	78320000	+	0.000	0.000	1696
BG32508-chopped1	chr2	141600002	141640000	+	0.000	0.000	2179
BG25305-chopped1	chr1	85160002	85200000	+	0.000	0.000	6505
BG4839-chopped1	chr8	118320002	118360000	+	0.000	0.000	5913
BG21744-chopped1	chr10	45000002	45040000	+	0.000	0.000	4871
BG12256-chopped1	chr5	166760002	166800000	+	0.000	0.000	67
BG1598-chopped1	chr5	164440002	164480000	+	0.000	0.000	633
BG2363-chopped1	chr12	30520002	30560000	+	0.000	0.000	3665
BG31352-chopped1	chr5	8760002	8800000	+	0.000	0.000	592
BG28383-chopped1	chr2	162240002	162280000	+	0.000	0.000	6114
BG17055-chopped1	chr14	39840002	39880000	+	0.000	0.000	1248
BG5322-chopped1	chr5	58800002	58840000	+	0.000	0.000	5209
BG16535-chopped1	chr8	118240002	118280000	+	0.000	0.000	5578
BG7162-chopped1	chr2	6280002	6320000	+	0.000	0.000	5786
BG5877-chopped1	chr3	58760002	58800000	+	0.000	0.000	1865
BG19140-chopped1	chr13	89840002	89880000	+	0.000	0.000	2712
BG13294-chopped1	chr15	69040002	69080000	+	0.000	0.000	3122
BG27663-chopped1	chr4	175000002	175040000	+	0.000	0.000	959
BG25378-chopped1	chr8	115840002	115880000	+	0.000	0.000	5762
BG33346-chopped1	chr20	22120002	22160000	+	0.000	0.000	6172
BG7962-chopped1	chr2	116000002	116040000	+	0.000	0.000	1272
BG15815-chopped1	chr5	8560002	8600000	+	0.000	0.000	3703
BG20542-chopped1	chr4	72920002	72960000	+	0.000	0.000	2492
BG17009-chopped1	chr6	157400002	157440000	+	0.000	0.000	1599
BG22382-chopped1	chr1	59000002	59040000	+	0.000	0.000	5875
BG26943-chopped1	chr19	44320002	44360000	+	0.000	0.000	5383
BG2681-chopped1	chr2	91800002	91840000	+	0.000	0.000	5577
BG29657-chopped1	chr1	106400002	106440000	+	0.000	0.000	1086
BG14768-chopped1	chr8	135240002	135280000	+	0.000	0.000	360
BG18893-chopped1	chr3	147480002	147520000	+	0.000	0.000	1432
BG9956-chopped1	chr4	155920002	155960000	+	0.000	0.000	4130
BG6160-chopped1	chr7	20520002	20560000	+	0.000	0.000	2001
BG32099-chopped1	chr5	130760002	130800000	+	0.000	0.000	4551
BG25896-chopped1	chr3	63640002	63680000	+	0.000	0.000	4
